kkk	chr	32004000	+	chr	32124000	+	78.588400
kkk	chr	32004000	+	chr	32128000	+	87.519913
kkk	chr	32004000	+	chr	32132000	+	53.464710
kkk	chr	32004000	+	chr	32136000	+	56.333810
kkk	chr	32004000	+	chr	32140000	+	29.380370
kkk	chr	32004000	+	chr	32144000	+	37.615160
kkk	chr	32004000	+	chr	32148000	+	25.678510
kkk	chr	32004000	+	chr	32152000	+	24.459270
kkk	chr	32004000	+	chr	32156000	+	32.083735
kkk	chr	32004000	+	chr	32160000	+	30.081180
kkk	chr	32004000	+	chr	32164000	+	25.086090
kkk	chr	32004000	+	chr	32168000	+	25.254378
kkk	chr	32004000	+	chr	32172000	+	34.761650
kkk	chr	32004000	+	chr	32176000	+	31.641628
kkk	chr	32004000	+	chr	32180000	+	25.750710
kkk	chr	32004000	+	chr	32184000	+	29.358050
kkk	chr	32004000	+	chr	32188000	+	39.974090
kkk	chr	32004000	+	chr	32192000	+	45.561763
kkk	chr	32004000	+	chr	32196000	+	54.636080
kkk	chr	32004000	+	chr	32200000	+	70.175583
kkk	chr	32004000	+	chr	32204000	+	63.707910
kkk	chr	32004000	+	chr	32208000	+	116.350350
kkk	chr	32004000	+	chr	32212000	+	114.610160
kkk	chr	32004000	+	chr	32216000	+	108.813670
kkk	chr	32004000	+	chr	32220000	+	130.666500
kkk	chr	32004000	+	chr	32224000	+	196.582374
kkk	chr	32004000	+	chr	32228000	+	214.673629
kkk	chr	32004000	+	chr	32232000	+	197.504770
kkk	chr	32004000	+	chr	32236000	+	316.628370
kkk	chr	32004000	+	chr	32240000	+	231.102100
kkk	chr	32004000	+	chr	32244000	+	250.651640
kkk	chr	32004000	+	chr	32248000	+	225.105840
kkk	chr	32004000	+	chr	32252000	+	254.126390
kkk	chr	32004000	+	chr	32256000	+	246.011220
kkk	chr	32004000	+	chr	32260000	+	257.527835
kkk	chr	32004000	+	chr	32264000	+	262.000980
kkk	chr	32004000	+	chr	32268000	+	344.896048
kkk	chr	32004000	+	chr	32272000	+	255.255020
kkk	chr	32004000	+	chr	32276000	+	271.155638
kkk	chr	32004000	+	chr	32280000	+	198.671870
kkk	chr	32004000	+	chr	32284000	+	221.424792
kkk	chr	32004000	+	chr	32288000	+	225.057350
kkk	chr	32004000	+	chr	32292000	+	239.250178
kkk	chr	32004000	+	chr	32296000	+	210.734090
kkk	chr	32008000	+	chr	32000000	+	3000
kkk	chr	32008000	+	chr	32004000	+	3000
kkk	chr	32008000	+	chr	32008000	+	3000
kkk	chr	32008000	+	chr	32012000	+	3000
kkk	chr	32008000	+	chr	32016000	+	3000
kkk	chr	32008000	+	chr	32020000	+	2779.711220
kkk	chr	32008000	+	chr	32024000	+	1572.423560
kkk	chr	32008000	+	chr	32028000	+	1159.808650
kkk	chr	32008000	+	chr	32032000	+	804.423290
kkk	chr	32008000	+	chr	32036000	+	918.933420
kkk	chr	32008000	+	chr	32040000	+	698.593870
kkk	chr	32008000	+	chr	32044000	+	602.751580
kkk	chr	32008000	+	chr	32048000	+	571.289290
kkk	chr	32008000	+	chr	32052000	+	491.656080
kkk	chr	32008000	+	chr	32056000	+	430.979110
kkk	chr	32008000	+	chr	32060000	+	449.032590
kkk	chr	32008000	+	chr	32064000	+	339.155450
kkk	chr	32008000	+	chr	32068000	+	298.413000
kkk	chr	32008000	+	chr	32072000	+	285.870820
kkk	chr	32008000	+	chr	32076000	+	128.371380
kkk	chr	32008000	+	chr	32080000	+	183.952630
kkk	chr	32008000	+	chr	32084000	+	203.816480
kkk	chr	32008000	+	chr	32088000	+	243.114590
kkk	chr	32008000	+	chr	32092000	+	262.473730
kkk	chr	32008000	+	chr	32096000	+	145.414480
kkk	chr	32008000	+	chr	32100000	+	109.258750
kkk	chr	32008000	+	chr	32104000	+	156.284480
kkk	chr	32008000	+	chr	32108000	+	116.325610
kkk	chr	32008000	+	chr	32112000	+	160.328130
kkk	chr	32008000	+	chr	32116000	+	103.476140
kkk	chr	32008000	+	chr	32120000	+	129.109700
kkk	chr	32008000	+	chr	32124000	+	78.366140
kkk	chr	32008000	+	chr	32128000	+	112.551400
kkk	chr	32008000	+	chr	32132000	+	104.844200
kkk	chr	32008000	+	chr	32136000	+	65.905380
kkk	chr	32008000	+	chr	32140000	+	52.062810
kkk	chr	32008000	+	chr	32144000	+	43.988930
kkk	chr	32008000	+	chr	32148000	+	27.962800
kkk	chr	32008000	+	chr	32152000	+	23.213520
kkk	chr	32008000	+	chr	32156000	+	38.042990
kkk	chr	32008000	+	chr	32160000	+	19.217410
kkk	chr	32008000	+	chr	32164000	+	28.169300
kkk	chr	32008000	+	chr	32168000	+	20.411330
kkk	chr	32008000	+	chr	32172000	+	23.726820
kkk	chr	32008000	+	chr	32176000	+	41.254940
kkk	chr	32008000	+	chr	32180000	+	33.177600
kkk	chr	32008000	+	chr	32184000	+	48.508770
kkk	chr	32008000	+	chr	32188000	+	39.797090
kkk	chr	32008000	+	chr	32192000	+	41.641880
kkk	chr	32008000	+	chr	32196000	+	61.362730
kkk	chr	32008000	+	chr	32200000	+	75.610590
kkk	chr	32008000	+	chr	32204000	+	104.169130
kkk	chr	32008000	+	chr	32208000	+	155.660920
kkk	chr	32008000	+	chr	32212000	+	121.264530
kkk	chr	32008000	+	chr	32216000	+	142.242290
kkk	chr	32008000	+	chr	32220000	+	172.607660
kkk	chr	32008000	+	chr	32224000	+	229.123720
kkk	chr	32008000	+	chr	32228000	+	280.766510
kkk	chr	32008000	+	chr	32232000	+	201.951450
kkk	chr	32008000	+	chr	32236000	+	433.050440
kkk	chr	32008000	+	chr	32240000	+	282.954160
kkk	chr	32008000	+	chr	32244000	+	296.417030
kkk	chr	32008000	+	chr	32248000	+	273.193820
kkk	chr	32008000	+	chr	32252000	+	294.647800
kkk	chr	32008000	+	chr	32256000	+	276.314630
kkk	chr	32008000	+	chr	32260000	+	259.970560
kkk	chr	32008000	+	chr	32264000	+	287.043050
kkk	chr	32008000	+	chr	32268000	+	415.812860
kkk	chr	32008000	+	chr	32272000	+	343.902480
kkk	chr	32008000	+	chr	32276000	+	351.642770
kkk	chr	32008000	+	chr	32280000	+	263.885580
kkk	chr	32008000	+	chr	32284000	+	232.279150
kkk	chr	32008000	+	chr	32288000	+	253.079260
kkk	chr	32008000	+	chr	32292000	+	265.230560
kkk	chr	32008000	+	chr	32296000	+	225.175990
kkk	chr	32012000	+	chr	32000000	+	1704.003330
kkk	chr	32012000	+	chr	32004000	+	3000
kkk	chr	32012000	+	chr	32008000	+	3000
kkk	chr	32012000	+	chr	32012000	+	3000
kkk	chr	32012000	+	chr	32016000	+	3000
kkk	chr	32012000	+	chr	32020000	+	3000
kkk	chr	32012000	+	chr	32024000	+	1840.067670
kkk	chr	32012000	+	chr	32028000	+	1518.844762
kkk	chr	32012000	+	chr	32032000	+	914.429070
kkk	chr	32012000	+	chr	32036000	+	970.343877
kkk	chr	32012000	+	chr	32040000	+	669.521290
kkk	chr	32012000	+	chr	32044000	+	649.387162
kkk	chr	32012000	+	chr	32048000	+	552.657020
kkk	chr	32012000	+	chr	32052000	+	529.470755
kkk	chr	32012000	+	chr	32056000	+	438.723840
kkk	chr	32012000	+	chr	32060000	+	460.742358
kkk	chr	32012000	+	chr	32064000	+	341.348740
kkk	chr	32012000	+	chr	32068000	+	316.599783
kkk	chr	32012000	+	chr	32072000	+	285.438680
kkk	chr	32012000	+	chr	32076000	+	199.910442
kkk	chr	32012000	+	chr	32080000	+	180.186380
kkk	chr	32012000	+	chr	32084000	+	215.816503
kkk	chr	32012000	+	chr	32088000	+	211.474950
kkk	chr	32012000	+	chr	32092000	+	242.963527
kkk	chr	32012000	+	chr	32096000	+	156.578120
kkk	chr	32012000	+	chr	32100000	+	124.716720
kkk	chr	32012000	+	chr	32104000	+	139.927093
kkk	chr	32012000	+	chr	32108000	+	108.190770
kkk	chr	32012000	+	chr	32112000	+	142.181875
kkk	chr	32012000	+	chr	32116000	+	94.005390
kkk	chr	32012000	+	chr	32120000	+	58.909590
kkk	chr	32012000	+	chr	32124000	+	93.796490
kkk	chr	32012000	+	chr	32128000	+	103.555575
kkk	chr	32012000	+	chr	32132000	+	81.075860
kkk	chr	32012000	+	chr	32136000	+	59.866110
kkk	chr	32012000	+	chr	32140000	+	37.184670
kkk	chr	32012000	+	chr	32144000	+	43.105517
kkk	chr	32012000	+	chr	32148000	+	37.653150
kkk	chr	32012000	+	chr	32152000	+	28.729850
kkk	chr	32012000	+	chr	32156000	+	34.858570
kkk	chr	32012000	+	chr	32160000	+	38.433160
kkk	chr	32012000	+	chr	32164000	+	26.957520
kkk	chr	32012000	+	chr	32168000	+	26.053917
kkk	chr	32012000	+	chr	32172000	+	24.900820
kkk	chr	32012000	+	chr	32176000	+	36.282140
kkk	chr	32012000	+	chr	32180000	+	43.966380
kkk	chr	32012000	+	chr	32184000	+	25.769240
kkk	chr	32012000	+	chr	32188000	+	32.499288
kkk	chr	32012000	+	chr	32192000	+	36.472419
kkk	chr	32012000	+	chr	32196000	+	26.124640
kkk	chr	32012000	+	chr	32200000	+	68.994753
kkk	chr	32012000	+	chr	32204000	+	75.778140
kkk	chr	32012000	+	chr	32208000	+	135.142677
kkk	chr	32012000	+	chr	32212000	+	123.804510
kkk	chr	32012000	+	chr	32216000	+	134.985130
kkk	chr	32012000	+	chr	32220000	+	159.837100
kkk	chr	32012000	+	chr	32224000	+	241.330476
kkk	chr	32012000	+	chr	32228000	+	245.691769
kkk	chr	32012000	+	chr	32232000	+	216.742940
kkk	chr	32012000	+	chr	32236000	+	371.355720
kkk	chr	32012000	+	chr	32240000	+	261.282330
kkk	chr	32012000	+	chr	32244000	+	280.564252
kkk	chr	32012000	+	chr	32248000	+	256.654110
kkk	chr	32012000	+	chr	32252000	+	277.147832
kkk	chr	32012000	+	chr	32256000	+	260.508500
kkk	chr	32012000	+	chr	32260000	+	266.810997
kkk	chr	32012000	+	chr	32264000	+	242.453510
kkk	chr	32012000	+	chr	32268000	+	350.795138
kkk	chr	32012000	+	chr	32272000	+	274.036620
kkk	chr	32012000	+	chr	32276000	+	299.048752
kkk	chr	32012000	+	chr	32280000	+	231.516190
kkk	chr	32012000	+	chr	32284000	+	238.401387
kkk	chr	32012000	+	chr	32288000	+	244.527260
kkk	chr	32012000	+	chr	32292000	+	265.951473
kkk	chr	32012000	+	chr	32296000	+	225.585240
kkk	chr	32016000	+	chr	32000000	+	1549.873140
kkk	chr	32016000	+	chr	32004000	+	1898.707610
kkk	chr	32016000	+	chr	32008000	+	3000
kkk	chr	32016000	+	chr	32012000	+	3000
kkk	chr	32016000	+	chr	32016000	+	3000
kkk	chr	32016000	+	chr	32020000	+	3000
kkk	chr	32016000	+	chr	32024000	+	3000
kkk	chr	32016000	+	chr	32028000	+	2161.073660
kkk	chr	32016000	+	chr	32032000	+	1263.607700
kkk	chr	32016000	+	chr	32036000	+	1378.491730
kkk	chr	32016000	+	chr	32040000	+	955.146340
kkk	chr	32016000	+	chr	32044000	+	772.618760
kkk	chr	32016000	+	chr	32048000	+	674.938720
kkk	chr	32016000	+	chr	32052000	+	634.846080
kkk	chr	32016000	+	chr	32056000	+	536.814200
kkk	chr	32016000	+	chr	32060000	+	613.864260
kkk	chr	32016000	+	chr	32064000	+	445.645550
kkk	chr	32016000	+	chr	32068000	+	341.198710
kkk	chr	32016000	+	chr	32072000	+	319.278980
kkk	chr	32016000	+	chr	32076000	+	205.645330
kkk	chr	32016000	+	chr	32080000	+	207.829490
kkk	chr	32016000	+	chr	32084000	+	267.788200
kkk	chr	32016000	+	chr	32088000	+	274.057890
kkk	chr	32016000	+	chr	32092000	+	341.327310
kkk	chr	32016000	+	chr	32096000	+	155.203990
kkk	chr	32016000	+	chr	32100000	+	151.158000
kkk	chr	32016000	+	chr	32104000	+	170.516400
kkk	chr	32016000	+	chr	32108000	+	135.456620
kkk	chr	32016000	+	chr	32112000	+	206.203210
kkk	chr	32016000	+	chr	32116000	+	132.411710
kkk	chr	32016000	+	chr	32120000	+	108.213520
kkk	chr	32016000	+	chr	32124000	+	91.798540
kkk	chr	32016000	+	chr	32128000	+	126.798550
kkk	chr	32016000	+	chr	32132000	+	110.528910
kkk	chr	32016000	+	chr	32136000	+	73.858620
kkk	chr	32016000	+	chr	32140000	+	50.673320
kkk	chr	32016000	+	chr	32144000	+	53.595320
kkk	chr	32016000	+	chr	32148000	+	28.841700
kkk	chr	32016000	+	chr	32152000	+	21.796490
kkk	chr	32016000	+	chr	32156000	+	34.228280
kkk	chr	32016000	+	chr	32160000	+	32.737400
kkk	chr	32016000	+	chr	32164000	+	19.176800
kkk	chr	32016000	+	chr	32168000	+	31.946000
kkk	chr	32016000	+	chr	32172000	+	25.525010
kkk	chr	32016000	+	chr	32176000	+	35.006420
kkk	chr	32016000	+	chr	32180000	+	39.694610
kkk	chr	32016000	+	chr	32184000	+	25.484960
kkk	chr	32016000	+	chr	32188000	+	38.424650
kkk	chr	32016000	+	chr	32192000	+	52.235450
kkk	chr	32016000	+	chr	32196000	+	59.791310
kkk	chr	32016000	+	chr	32200000	+	98.465640
kkk	chr	32016000	+	chr	32204000	+	137.414840
kkk	chr	32016000	+	chr	32208000	+	185.327140
kkk	chr	32016000	+	chr	32212000	+	144.440680
kkk	chr	32016000	+	chr	32216000	+	163.753510
kkk	chr	32016000	+	chr	32220000	+	174.834600
kkk	chr	32016000	+	chr	32224000	+	378.586760
kkk	chr	32016000	+	chr	32228000	+	306.451910
kkk	chr	32016000	+	chr	32232000	+	247.768420
kkk	chr	32016000	+	chr	32236000	+	574.347170
kkk	chr	32016000	+	chr	32240000	+	319.141320
kkk	chr	32016000	+	chr	32244000	+	307.903540
kkk	chr	32016000	+	chr	32248000	+	335.798520
kkk	chr	32016000	+	chr	32252000	+	296.780920
kkk	chr	32016000	+	chr	32256000	+	298.139610
kkk	chr	32016000	+	chr	32260000	+	304.311420
kkk	chr	32016000	+	chr	32264000	+	353.126020
kkk	chr	32016000	+	chr	32268000	+	470.877560
kkk	chr	32016000	+	chr	32272000	+	325.816730
kkk	chr	32016000	+	chr	32276000	+	338.999430
kkk	chr	32016000	+	chr	32280000	+	291.231680
kkk	chr	32016000	+	chr	32284000	+	245.282950
kkk	chr	32016000	+	chr	32288000	+	259.531660
kkk	chr	32016000	+	chr	32292000	+	328.462830
kkk	chr	32016000	+	chr	32296000	+	256.363160
kkk	chr	32020000	+	chr	32000000	+	1424.405630
kkk	chr	32020000	+	chr	32004000	+	1791.458838
kkk	chr	32020000	+	chr	32008000	+	2779.711220
kkk	chr	32020000	+	chr	32012000	+	3000
kkk	chr	32020000	+	chr	32016000	+	3000
kkk	chr	32020000	+	chr	32020000	+	3000
kkk	chr	32020000	+	chr	32024000	+	3000
kkk	chr	32020000	+	chr	32028000	+	3000
kkk	chr	32020000	+	chr	32032000	+	2453.394800
kkk	chr	32020000	+	chr	32036000	+	2011.160430
kkk	chr	32020000	+	chr	32040000	+	1661.834910
kkk	chr	32020000	+	chr	32044000	+	1188.106755
kkk	chr	32020000	+	chr	32048000	+	1112.796660
kkk	chr	32020000	+	chr	32052000	+	866.918563
kkk	chr	32020000	+	chr	32056000	+	890.200580
kkk	chr	32020000	+	chr	32060000	+	752.828162
kkk	chr	32020000	+	chr	32064000	+	701.929720
kkk	chr	32020000	+	chr	32068000	+	531.887187
kkk	chr	32020000	+	chr	32072000	+	618.987670
kkk	chr	32020000	+	chr	32076000	+	359.339423
kkk	chr	32020000	+	chr	32080000	+	402.221410
kkk	chr	32020000	+	chr	32084000	+	339.000407
kkk	chr	32020000	+	chr	32088000	+	365.865760
kkk	chr	32020000	+	chr	32092000	+	355.673425
kkk	chr	32020000	+	chr	32096000	+	342.638910
kkk	chr	32020000	+	chr	32100000	+	272.317360
kkk	chr	32020000	+	chr	32104000	+	239.147775
kkk	chr	32020000	+	chr	32108000	+	258.254210
kkk	chr	32020000	+	chr	32112000	+	242.150210
kkk	chr	32020000	+	chr	32116000	+	239.408750
kkk	chr	32020000	+	chr	32120000	+	113.608720
kkk	chr	32020000	+	chr	32124000	+	116.854620
kkk	chr	32020000	+	chr	32128000	+	149.625735
kkk	chr	32020000	+	chr	32132000	+	136.250470
kkk	chr	32020000	+	chr	32136000	+	165.728230
kkk	chr	32020000	+	chr	32140000	+	71.662950
kkk	chr	32020000	+	chr	32144000	+	65.918008
kkk	chr	32020000	+	chr	32148000	+	70.386540
kkk	chr	32020000	+	chr	32152000	+	29.348320
kkk	chr	32020000	+	chr	32156000	+	38.310435
kkk	chr	32020000	+	chr	32160000	+	48.504070
kkk	chr	32020000	+	chr	32164000	+	52.318280
kkk	chr	32020000	+	chr	32168000	+	50.132850
kkk	chr	32020000	+	chr	32172000	+	73.166960
kkk	chr	32020000	+	chr	32176000	+	62.007993
kkk	chr	32020000	+	chr	32180000	+	77.016570
kkk	chr	32020000	+	chr	32184000	+	86.934120
kkk	chr	32020000	+	chr	32188000	+	79.072674
kkk	chr	32020000	+	chr	32192000	+	86.503731
kkk	chr	32020000	+	chr	32196000	+	122.519770
kkk	chr	32020000	+	chr	32200000	+	144.250325
kkk	chr	32020000	+	chr	32204000	+	191.618070
kkk	chr	32020000	+	chr	32208000	+	210.561562
kkk	chr	32020000	+	chr	32212000	+	227.384570
kkk	chr	32020000	+	chr	32216000	+	227.281980
kkk	chr	32020000	+	chr	32220000	+	330.212480
kkk	chr	32020000	+	chr	32224000	+	401.880482
kkk	chr	32020000	+	chr	32228000	+	369.536938
kkk	chr	32020000	+	chr	32232000	+	425.343650
kkk	chr	32020000	+	chr	32236000	+	520.326563
kkk	chr	32020000	+	chr	32240000	+	451.193930
kkk	chr	32020000	+	chr	32244000	+	412.626463
kkk	chr	32020000	+	chr	32248000	+	490.017660
kkk	chr	32020000	+	chr	32252000	+	407.768130
kkk	chr	32020000	+	chr	32256000	+	447.540740
kkk	chr	32020000	+	chr	32260000	+	394.277418
kkk	chr	32020000	+	chr	32264000	+	493.168850
kkk	chr	32020000	+	chr	32268000	+	482.929673
kkk	chr	32020000	+	chr	32272000	+	406.529890
kkk	chr	32020000	+	chr	32276000	+	393.290057
kkk	chr	32020000	+	chr	32280000	+	432.455080
kkk	chr	32020000	+	chr	32284000	+	337.135965
kkk	chr	32020000	+	chr	32288000	+	394.027340
kkk	chr	32020000	+	chr	32292000	+	339.740203
kkk	chr	32020000	+	chr	32296000	+	304.671310
kkk	chr	32024000	+	chr	32000000	+	1076.101550
kkk	chr	32024000	+	chr	32004000	+	1063.010890
kkk	chr	32024000	+	chr	32008000	+	1572.423560
kkk	chr	32024000	+	chr	32012000	+	1840.067670
kkk	chr	32024000	+	chr	32016000	+	3000
kkk	chr	32024000	+	chr	32020000	+	3000
kkk	chr	32024000	+	chr	32024000	+	3000
kkk	chr	32024000	+	chr	32028000	+	3000
kkk	chr	32024000	+	chr	32032000	+	2974.983580
kkk	chr	32024000	+	chr	32036000	+	2550.920280
kkk	chr	32024000	+	chr	32040000	+	1670.068030
kkk	chr	32024000	+	chr	32044000	+	1205.176690
kkk	chr	32024000	+	chr	32048000	+	1101.039910
kkk	chr	32024000	+	chr	32052000	+	829.830930
kkk	chr	32024000	+	chr	32056000	+	771.895240
kkk	chr	32024000	+	chr	32060000	+	805.318090
kkk	chr	32024000	+	chr	32064000	+	591.805120
kkk	chr	32024000	+	chr	32068000	+	465.432650
kkk	chr	32024000	+	chr	32072000	+	471.585060
kkk	chr	32024000	+	chr	32076000	+	210.503280
kkk	chr	32024000	+	chr	32080000	+	277.270970
kkk	chr	32024000	+	chr	32084000	+	320.126260
kkk	chr	32024000	+	chr	32088000	+	454.874040
kkk	chr	32024000	+	chr	32092000	+	372.861720
kkk	chr	32024000	+	chr	32096000	+	249.239590
kkk	chr	32024000	+	chr	32100000	+	228.720680
kkk	chr	32024000	+	chr	32104000	+	255.503130
kkk	chr	32024000	+	chr	32108000	+	204.626580
kkk	chr	32024000	+	chr	32112000	+	264.734670
kkk	chr	32024000	+	chr	32116000	+	197.265610
kkk	chr	32024000	+	chr	32120000	+	183.204450
kkk	chr	32024000	+	chr	32124000	+	142.864620
kkk	chr	32024000	+	chr	32128000	+	218.599300
kkk	chr	32024000	+	chr	32132000	+	169.564730
kkk	chr	32024000	+	chr	32136000	+	136.281740
kkk	chr	32024000	+	chr	32140000	+	85.951680
kkk	chr	32024000	+	chr	32144000	+	68.027220
kkk	chr	32024000	+	chr	32148000	+	50.471490
kkk	chr	32024000	+	chr	32152000	+	32.810880
kkk	chr	32024000	+	chr	32156000	+	41.161070
kkk	chr	32024000	+	chr	32160000	+	21.486650
kkk	chr	32024000	+	chr	32164000	+	38.456900
kkk	chr	32024000	+	chr	32168000	+	43.100160
kkk	chr	32024000	+	chr	32172000	+	43.213260
kkk	chr	32024000	+	chr	32176000	+	62.842020
kkk	chr	32024000	+	chr	32180000	+	62.968570
kkk	chr	32024000	+	chr	32184000	+	82.766640
kkk	chr	32024000	+	chr	32188000	+	80.274040
kkk	chr	32024000	+	chr	32192000	+	72.463700
kkk	chr	32024000	+	chr	32196000	+	104.719260
kkk	chr	32024000	+	chr	32200000	+	164.397820
kkk	chr	32024000	+	chr	32204000	+	196.181640
kkk	chr	32024000	+	chr	32208000	+	237.916470
kkk	chr	32024000	+	chr	32212000	+	213.417850
kkk	chr	32024000	+	chr	32216000	+	266.239370
kkk	chr	32024000	+	chr	32220000	+	303.004830
kkk	chr	32024000	+	chr	32224000	+	505.089430
kkk	chr	32024000	+	chr	32228000	+	384.429320
kkk	chr	32024000	+	chr	32232000	+	373.869070
kkk	chr	32024000	+	chr	32236000	+	630.421500
kkk	chr	32024000	+	chr	32240000	+	453.580940
kkk	chr	32024000	+	chr	32244000	+	401.390720
kkk	chr	32024000	+	chr	32248000	+	399.443210
kkk	chr	32024000	+	chr	32252000	+	396.733200
kkk	chr	32024000	+	chr	32256000	+	375.955740
kkk	chr	32024000	+	chr	32260000	+	332.088660
kkk	chr	32024000	+	chr	32264000	+	400.487790
kkk	chr	32024000	+	chr	32268000	+	561.142390
kkk	chr	32024000	+	chr	32272000	+	423.612170
